20171019,1009,155.38,155.48,155.31,155.46,234065,1,0,0
20171019,1010,155.45,155.53,155.27,155.27,168384,1,0,0
20171019,1011,155.26,155.43,155.26,155.33,142461,1,0,0
20171019,1012,155.34,155.49,155.32,155.48,89158,1,0,0
20171019,1013,155.488,155.72,155.43,155.72,205850,1,0,0
20171019,1014,155.715,155.85,155.442,155.7,240790,1,0,0
20171019,1015,155.7,155.81,155.69,155.746,110659,1,0,0
20171019,1016,155.745,155.865,155.73,155.859,105010,1,0,0
20171019,1017,155.86,155.95,155.78,155.937,113400,1,0,0
20171019,1018,155.93,156.22,155.805,156.19,204512,1,0,0
20171019,1019,156.18,156.21,155.877,156.06,160275,1,0,0
20171019,1020,156.07,156.2,156.05,156.088,120195,1,0,0
20171019,1021,156.08,156.11,155.92,156,220252,1,0,0
20171019,1022,155.98,156.03,155.84,155.88,84851,1,0,0
20171019,1023,155.89,156.012,155.844,155.896,66081,1,0,0
20171019,1024,155.9,155.91,155.76,155.84,139426,1,0,0
20171019,1025,155.84,155.957,155.76,155.779,76420,1,0,0
20171019,1026,155.77,155.866,155.72,155.84,82912,1,0,0
20171019,1027,155.845,155.88,155.8,155.84,86360,1,0,0
20171019,1028,155.85,155.97,155.839,155.874,79616,1,0,0
20171019,1029,155.88,156,155.84,156,89225,1,0,0
20171019,1030,156,156.03,155.86,155.874,98739,1,0,0
20171019,1031,155.87,155.899,155.75,155.783,76703,1,0,0
20171019,1032,155.782,155.897,155.65,155.72,109016,1,0,0
20171019,1033,155.72,155.79,155.65,155.69,85401,1,0,0
20171019,1034,155.69,155.74,155.66,155.71,72919,1,0,0
20171019,1035,155.7,155.75,155.65,155.74,82594,1,0,0
20171019,1036,155.74,155.78,155.575,155.577,128709,1,0,0
20171019,1037,155.579,155.66,155.51,155.532,108416,1,0,0
20171019,1038,155.53,155.64,155.505,155.62,87812,1,0,0
20171019,1039,155.628,155.77,155.62,155.695,98558,1,0,0
20171019,1040,155.69,155.77,155.64,155.715,53449,1,0,0
20171019,1041,155.72,155.77,155.7,155.71,60327,1,0,0
20171019,1042,155.71,155.835,155.67,155.74,77441,1,0,0
20171019,1043,155.747,155.77,155.68,155.768,43714,1,0,0
20171019,1044,155.76,155.91,155.72,155.84,108512,1,0,0
20171019,1045,155.84,155.88,155.775,155.85,53104,1,0,0
20171019,1046,155.84,155.87,155.81,155.85,83684,1,0,0
20171019,1047,155.847,155.89,155.73,155.81,77330,1,0,0
20171019,1048,155.805,155.805,155.72,155.79,65372,1,0,0
